road,one-plus-o1011,one-plus-o212,one-plus-o217,one-plus-o219,one-plus-o232,one-plus-o239,one-plus-o39,one-plus-o313,one-plus-o357,random--la12,random--la17,random--la1014,random--la1024,random--la24,random--la211,random--la213,random--la228,random--la315,random--la43,random--la410,random--la419,random--la433,random--la52,random--la518,random--la62,random--la733,random--la819,random--la824,random--la916,random--la926
random--la211,0.8529914529914531,0.8567901234567902,0.8345679012345679,0.8160493827160493,0.8296296296296296,0.8529914529914531,0.8733333333333333,0.8666666666666667,0.8484848484848485,0.8380952380952381,0.8296296296296296,0.8444444444444444,0.8111111111111111,0.8102564102564103,1.0,0.782716049382716,0.8791666666666667,0.8944444444444445,0.8407407407407408,0.8117647058823529,0.7777777777777778,0.7802469135802469,0.8407407407407408,0.8317460317460318,0.8512820512820514,0.8365079365079365,0.8031746031746032,0.7716049382716049,0.8288888888888889,0.8333333333333334
random--la213,0.8205128205128205,0.8315789473684211,0.8280701754385965,0.8444444444444444,0.8518518518518519,0.8427350427350427,0.8488888888888889,0.8422222222222222,0.8181818181818182,0.8380952380952381,0.7871345029239766,0.829059829059829,0.8061728395061728,0.8581196581196582,0.782716049382716,1.0,0.7763888888888889,0.8481481481481481,0.8175438596491228,0.8509803921568627,0.7864197530864198,0.7888888888888889,0.8024691358024691,0.8174603174603174,0.8153846153846154,0.7825396825396825,0.7904761904761906,0.8292397660818713,0.8555555555555556,0.875925925925926
random--la228,0.8427350427350427,0.8180555555555555,0.8347222222222223,0.8305555555555555,0.8197530864197531,0.829059829059829,0.8822222222222222,0.8755555555555555,0.8202020202020202,0.807936507936508,0.8430555555555556,0.8393162393162393,0.8208333333333333,0.7948717948717948,0.8791666666666667,0.7763888888888889,1.0,0.9018518518518519,0.7972222222222223,0.7791666666666667,0.775,0.7763888888888889,0.8444444444444444,0.7523809523809524,0.8837606837606837,0.8,0.8047619047619048,0.8180555555555555,0.8333333333333334,0.8388888888888889
random--la315,0.8574074074074074,0.8240740740740741,0.8518518518518519,0.8351851851851853,0.8246913580246914,0.7796296296296297,0.8622222222222222,0.8555555555555556,0.8383838383838385,0.8296296296296296,0.8555555555555556,0.837037037037037,0.8592592592592593,0.8037037037037037,0.8944444444444445,0.8481481481481481,0.9018518518518519,1.0,0.8185185185185185,0.837037037037037,0.8148148148148149,0.7851851851851852,0.8629629629629629,0.8092592592592592,0.8833333333333333,0.8203703703703704,0.788888888888889,0.8111111111111111,0.8644444444444445,0.7981481481481482
random--la43,0.8615384615384616,0.8128654970760233,0.8095238095238095,0.8209876543209876,0.8074074074074075,0.8017094017094017,0.8622222222222222,0.8688888888888888,0.8484848484848485,0.8111111111111111,0.801058201058201,0.8529914529914531,0.8209876543209876,0.8205128205128205,0.8407407407407408,0.8175438596491228,0.7972222222222223,0.8185185185185185,1.0,0.8065359477124183,0.8395061728395062,0.7851851851851852,0.8135802469135802,0.8174603174603174,0.8581196581196582,0.8253968253968254,0.780952380952381,0.798941798941799,0.8288888888888889,0.8018518518518518
random--la410,0.8324786324786325,0.8457516339869281,0.8339869281045752,0.8379084967320262,0.8444444444444444,0.8239316239316239,0.8511111111111112,0.8444444444444444,0.8282828282828283,0.8380952380952381,0.8366013071895424,0.8923076923076924,0.8967320261437909,0.8205128205128205,0.8117647058823529,0.8509803921568627,0.7791666666666667,0.837037037037037,0.8065359477124183,1.0,0.7869281045751635,0.7960784313725491,0.8496732026143791,0.8222222222222222,0.8376068376068376,0.819047619047619,0.7888888888888889,0.8588235294117647,0.8555555555555556,0.8277777777777778
random--la419,0.847863247863248,0.8024691358024691,0.8320987654320987,0.8209876543209876,0.7950617283950617,0.8034188034188035,0.8266666666666667,0.8333333333333334,0.8020202020202021,0.873015873015873,0.8382716049382716,0.8085470085470086,0.7938271604938272,0.8102564102564103,0.7777777777777778,0.7864197530864198,0.775,0.8148148148148149,0.8395061728395062,0.7869281045751635,1.0,0.7876543209876543,0.7913580246913581,0.7936507936507937,0.7914529914529914,0.8682539682539683,0.7904761904761906,0.8333333333333334,0.8533333333333334,0.7981481481481482
random--la433,0.8153846153846154,0.8074074074074074,0.8037037037037037,0.7888888888888889,0.8666666666666667,0.7999999999999999,0.8066666666666666,0.8133333333333334,0.8242424242424242,0.8317460317460318,0.8098765432098766,0.7914529914529914,0.7962962962962963,0.8153846153846154,0.7802469135802469,0.7888888888888889,0.7763888888888889,0.7851851851851852,0.7851851851851852,0.7960784313725491,0.7876543209876543,1.0,0.7740740740740741,0.7968253968253968,0.7863247863247863,0.8047619047619048,0.8603174603174604,0.7814814814814816,0.9022222222222223,0.8703703703703703
random--la52,0.8598290598290599,0.8135802469135802,0.854320987654321,0.8098765432098766,0.7950617283950617,0.8068376068376069,0.888888888888889,0.8955555555555555,0.8383838383838385,0.8285714285714285,0.845679012345679,0.8393162393162393,0.8197530864197531,0.8017094017094017,0.8407407407407408,0.8024691358024691,0.8444444444444444,0.8629629629629629,0.8135802469135802,0.8496732026143791,0.791358024691358,0.7740740740740741,1.0,0.7857142857142857,0.8752136752136752,0.7936507936507937,0.8222222222222222,0.7790123456790123,0.8311111111111111,0.8148148148148148
random--la518,0.7948717948717949,0.8158730158730159,0.8301587301587302,0.8111111111111111,0.8395061728395061,0.811965811965812,0.8066666666666666,0.8022222222222222,0.8262626262626263,0.8285714285714286,0.7936507936507937,0.7982905982905983,0.8047619047619048,0.811965811965812,0.8317460317460318,0.8174603174603174,0.7523809523809524,0.8092592592592592,0.8174603174603174,0.8222222222222222,0.7936507936507937,0.7968253968253968,0.7857142857142857,1.0,0.7692307692307692,0.7984126984126985,0.7698412698412698,0.8031746031746032,0.7911111111111111,0.7925925925925926
random--la62,0.8735042735042735,0.8529914529914531,0.8940170940170941,0.8581196581196582,0.817283950617284,0.811965811965812,0.888888888888889,0.8822222222222222,0.8565656565656565,0.8205128205128205,0.8837606837606837,0.8341880341880342,0.8495726495726497,0.8017094017094017,0.8512820512820514,0.8153846153846154,0.8837606837606837,0.8833333333333333,0.8581196581196582,0.8376068376068376,0.7914529914529914,0.7863247863247863,0.8752136752136752,0.7692307692307692,1.0,0.8034188034188035,0.788034188034188,0.8307692307692308,0.8377777777777777,0.837037037037037
random--la733,0.811965811965812,0.8253968253968254,0.8063492063492064,0.8111111111111111,0.7876543209876543,0.8222222222222222,0.8488888888888889,0.8555555555555556,0.814141414141414,0.8428571428571429,0.7746031746031745,0.7777777777777778,0.7984126984126985,0.7675213675213675,0.8365079365079365,0.7825396825396825,0.8,0.8203703703703704,0.8253968253968254,0.819047619047619,0.8682539682539683,0.8047619047619048,0.7936507936507937,0.7984126984126985,0.8034188034188035,1.0,0.8063492063492064,0.8428571428571429,0.8266666666666667,0.8037037037037037
random--la819,0.8666666666666667,0.819047619047619,0.780952380952381,0.8047619047619048,0.8765432098765432,0.7794871794871795,0.8511111111111112,0.8444444444444444,0.7858585858585859,0.7793650793650794,0.8222222222222222,0.7811965811965811,0.8,0.7931623931623931,0.8031746031746032,0.7904761904761906,0.8047619047619048,0.788888888888889,0.780952380952381,0.7888888888888889,0.7904761904761906,0.8603174603174604,0.8222222222222222,0.7698412698412698,0.788034188034188,0.8063492063492064,1.0,0.7825396825396825,0.8377777777777777,0.7851851851851851
random--la824,0.7914529914529915,0.816374269005848,0.8161616161616162,0.817283950617284,0.8197530864197531,0.8717948717948718,0.8,0.7933333333333333,0.8101010101010101,0.8126984126984127,0.7798941798941799,0.841025641025641,0.8123456790123457,0.8256410256410256,0.7716049382716049,0.8292397660818713,0.8180555555555555,0.8111111111111111,0.798941798941799,0.8588235294117647,0.8333333333333334,0.7814814814814816,0.7790123456790123,0.8031746031746032,0.8307692307692308,0.8428571428571429,0.7825396825396825,1.0,0.8755555555555555,0.8
random--la916,0.8688888888888889,0.9088888888888889,0.8688888888888889,0.8688888888888889,0.8987654320987655,0.8755555555555555,0.8288888888888889,0.8355555555555556,0.8288888888888889,0.8400000000000001,0.8066666666666666,0.8311111111111111,0.8711111111111112,0.7977777777777778,0.8288888888888889,0.8555555555555556,0.8333333333333334,0.8644444444444445,0.8288888888888889,0.8555555555555556,0.8533333333333334,0.9022222222222223,0.8311111111111111,0.7911111111111111,0.8377777777777777,0.8266666666666667,0.8377777777777777,0.8755555555555555,1.0,0.8488888888888889
random--la926,0.8518518518518519,0.8685185185185186,0.8740740740740741,0.8240740740740741,0.8962962962962964,0.8351851851851853,0.8355555555555556,0.8288888888888889,0.8202020202020202,0.8351851851851853,0.7962962962962963,0.8925925925925926,0.8314814814814815,0.8296296296296296,0.8333333333333334,0.875925925925926,0.8388888888888889,0.7981481481481482,0.8018518518518518,0.8277777777777778,0.7981481481481482,0.8703703703703703,0.8148148148148148,0.7925925925925926,0.837037037037037,0.8037037037037037,0.7851851851851851,0.8,0.8488888888888889,1.0
